app_id,year,maker,line,set,card_id,player,team,note
1789,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-TG,Tom Glavine,New York Mets,/10
1790,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-TGL,Tom Glavine,Atlanta Braves,/10
1791,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-WB,Wade Boggs,Tampa Bay Devil Rays,/10
1792,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-WC,Willson Contreras,Chicago Cubs,/10
1793,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-WM,Whit Merrifield,Kansas City Royals,/10
1794,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-XB,Xander Bogaerts,Boston Red Sox,/10
1795,2021,Topps,Series 1,Topps Reverence Autograph Patch,RAP-YA,Yordan Alvarez,Houston Astros,/10
1796,2021,Topps,Series 1,World Series Champion Autographs,WCA-AB,Austin Barnes,Los Angeles Dodgers,
1797,2021,Topps,Series 1,World Series Champion Autographs,WCA-BG,Brusdar Graterol,Los Angeles Dodgers,
1798,2021,Topps,Series 1,World Series Champion Autographs,WCA-BT,Blake Treinen,Los Angeles Dodgers,
1799,2021,Topps,Series 1,World Series Champion Autographs,WCA-CB,Cody Bellinger,Los Angeles Dodgers,
1800,2021,Topps,Series 1,World Series Champion Autographs,WCA-CS,Corey Seager,Los Angeles Dodgers,
1801,2021,Topps,Series 1,World Series Champion Autographs,WCA-CT,Chris Taylor,Los Angeles Dodgers,
1802,2021,Topps,Series 1,World Series Champion Autographs,WCA-DM,Dustin May,Los Angeles Dodgers,
1803,2021,Topps,Series 1,World Series Champion Autographs,WCA-ER,Edwin Rios,Los Angeles Dodgers,
1804,2021,Topps,Series 1,World Series Champion Autographs,WCA-JU,Julio Urias,Los Angeles Dodgers,
1805,2021,Topps,Series 1,World Series Champion Autographs,WCA-MM,Max Muncy,Los Angeles Dodgers,
1806,2021,Topps,Series 1,World Series Champion Autographs,WCA-TG,Tony Gonsolin,Los Angeles Dodgers,
1807,2021,Topps,Series 1,World Series Champion Autographs,WCA-WB,Walker Buehler,Los Angeles Dodgers,
1808,2021,Topps,Series 1,World Series Champion Autographs,WCA-WS,Will Smith,Los Angeles Dodgers,
1809,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-BG,Brusdar Graterol,Los Angeles Dodgers,
1810,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-CB,Cody Bellinger,Los Angeles Dodgers,
1811,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-CS,Corey Seager,Los Angeles Dodgers,
1812,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-CT,Chris Taylor,Los Angeles Dodgers,
1813,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-DM,Dustin May,Los Angeles Dodgers,
1814,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-JU,Julio Urias,Los Angeles Dodgers,
1815,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-MM,Max Muncy,Los Angeles Dodgers,
1816,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-TG,Tony Gonsolin,Los Angeles Dodgers,
1817,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-WB,Walker Buehler,Los Angeles Dodgers,
1818,2021,Topps,Series 1,World Series Champion Autographs Relics,WCAR-WS,Will Smith,Los Angeles Dodgers,
1819,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-AB,Alex Bregman,Houston Astros,
1820,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-AJ,Aaron Judge,New York Yankees,
1821,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-AN,Aaron Nola,Philadelphia Phillies,
1822,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-BB,Bo Bichette,Toronto Blue Jays,
1823,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-BL,Brandon Lowe,Tampa Bay Rays,
1824,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-BP,Buster Posey,San Francisco Giants,
1825,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-BS,Blake Snell,Tampa Bay Rays,
1826,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-CC,Carlos Correa,Houston Astros,
1827,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-CR,Cal Ripken Jr.,Baltimore Orioles,
1828,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-CS,Corey Seager,Los Angeles Dodgers,
1829,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-DJ,Derek Jeter,New York Yankees,
1830,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-DM,Don Mattingly,New York Yankees,
1831,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-FL,Francisco Lindor,Cleveland Indians,
1832,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-FT,Fernando Tatis Jr.,San Diego Padres,
1833,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-GT,Gleyber Torres,New York Yankees,
1834,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JA,Jose Altuve,Houston Astros,
1835,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JB,Javier Baez,Chicago Cubs,
1836,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JBE,Josh Bell,Pittsburgh Pirates,
1837,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JF,Jack Flaherty,St. Louis Cardinals,
1838,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JL,Jesus Luzardo,Oakland Athletics,
1839,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JS,Jorge Soler,Kansas City Royals,
1840,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JSO,Juan Soto,Washington Nationals,
1841,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-JV,Joey Votto,Cincinnati Reds,
1842,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-KB,Kris Bryant,Chicago Cubs,
1843,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-KG,Ken Griffey Jr.,Seattle Mariners,
1844,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-KH,Keston Hiura,Milwaukee Brewers,
1845,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-KL,Kyle Lewis,Seattle Mariners,
1846,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-LR,Luis Robert,Chicago White Sox,
1847,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MB,Mookie Betts,Los Angeles Dodgers,
1848,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MC,Miguel Cabrera,Detroit Tigers,
1849,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MM,Mark McGwire,Oakland Athletics,
1850,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MO,Matt Olson,Oakland Athletics,
1851,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MS,Miguel Sano,Minnesota Twins,
1852,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-MT,Mike Trout,Los Angeles Angels,
1853,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-NA,Nolan Arenado,Colorado Rockies,
1854,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-NR,Nolan Ryan,Houston Astros,
1855,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-OA,Ozzie Albies,Atlanta Braves,
1856,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-PA,Pete Alonso,New York Mets,
1857,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-PD,Paul DeJong,St. Louis Cardinals,
1858,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-RA,Ronald Acuña Jr.,Atlanta Braves,
1859,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-RD,Rafael Devers,Boston Red Sox,
1860,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-RH,Rhys Hoskins,Philadelphia Phillies,
1861,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-SA,Shogo Akiyama,Cincinnati Reds,
1862,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-SO,Shohei Ohtani,Los Angeles Angels,
1863,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-TG,Tony Gwynn,San Diego Padres,
1864,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-TS,Trevor Story,Colorado Rockies,
1865,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
1866,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-VR,Victor Robles,Washington Nationals,
1867,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-WB,Walker Buehler,Los Angeles Dodgers,
1868,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-WC,Willson Contreras,Chicago Cubs,
1869,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-XB,Xander Bogaerts,Boston Red Sox,
1870,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-YM,Yoan Moncada,Chicago White Sox,
1871,2021,Topps,Series 1,1986 Topps Baseball Relics,86R-YMO,Yadier Molina,St. Louis Cardinals,
1872,2021,Topps,Series 1,In the Name Relics,ITN-AA,Albert Almora Jr.,Chicago Cubs,
1873,2021,Topps,Series 1,In the Name Relics,ITN-AAQ,Aristides Aquino,Cincinnati Reds,
1874,2021,Topps,Series 1,In the Name Relics,ITN-AB,Alex Bregman,Houston Astros,
1875,2021,Topps,Series 1,In the Name Relics,ITN-AM,Austin Meadows,Tampa Bay Rays,
1876,2021,Topps,Series 1,In the Name Relics,ITN-AN,Aaron Nola,Philadelphia Phillies,
1877,2021,Topps,Series 1,In the Name Relics,ITN-AP,A.J. Puk,Oakland Athletics,
1878,2021,Topps,Series 1,In the Name Relics,ITN-AR,Austin Riley,Atlanta Braves,
1879,2021,Topps,Series 1,In the Name Relics,ITN-ARI,Anthony Rizzo,Chicago Cubs,
1880,2021,Topps,Series 1,In the Name Relics,ITN-BL,Brandon Lowe,Tampa Bay Rays,
1881,2021,Topps,Series 1,In the Name Relics,ITN-CA,Chris Archer,Pittsburgh Pirates,
1882,2021,Topps,Series 1,In the Name Relics,ITN-CB,Cody Bellinger,Los Angeles Dodgers,
1883,2021,Topps,Series 1,In the Name Relics,ITN-CBI,Cavan Biggio,Toronto Blue Jays,
1884,2021,Topps,Series 1,In the Name Relics,ITN-CC,Carlos Carrasco,Cleveland Indians,
1885,2021,Topps,Series 1,In the Name Relics,ITN-CP,Chris Paddack,San Diego Padres,
1886,2021,Topps,Series 1,In the Name Relics,ITN-CS,Carlos Santana,Cleveland Indians,
1887,2021,Topps,Series 1,In the Name Relics,ITN-CY,Christian Yelich,Milwaukee Brewers,
1888,2021,Topps,Series 1,In the Name Relics,ITN-DD,Danny Duffy,Kansas City Royals,
1889,2021,Topps,Series 1,In the Name Relics,ITN-DG,Dee Strange-Gordon,Seattle Mariners,
1890,2021,Topps,Series 1,In the Name Relics,ITN-DO,David Ortiz,Boston Red Sox,
1891,2021,Topps,Series 1,In the Name Relics,ITN-EE,Eduardo Escobar,Arizona Diamondbacks,
1892,2021,Topps,Series 1,In the Name Relics,ITN-EJ,Eloy Jimenez,Chicago White Sox,
1893,2021,Topps,Series 1,In the Name Relics,ITN-FF,Freddie Freeman,Atlanta Braves,
1894,2021,Topps,Series 1,In the Name Relics,ITN-FT,Fernando Tatis Jr.,San Diego Padres,
1895,2021,Topps,Series 1,In the Name Relics,ITN-GS,George Springer,Houston Astros,
1896,2021,Topps,Series 1,In the Name Relics,ITN-IH,Ian Happ,Chicago Cubs,
1897,2021,Topps,Series 1,In the Name Relics,ITN-JA,Jose Abreu,Chicago White Sox,
1898,2021,Topps,Series 1,In the Name Relics,ITN-JAL,Jose Altuve,Houston Astros,
1899,2021,Topps,Series 1,In the Name Relics,ITN-JB,Jose Berrios,Minnesota Twins,
1900,2021,Topps,Series 1,In the Name Relics,ITN-JBE,Josh Bell,Pittsburgh Pirates,
1901,2021,Topps,Series 1,In the Name Relics,ITN-JC,Johnny Cueto,San Francisco Giants,
1902,2021,Topps,Series 1,In the Name Relics,ITN-JG,Joey Gallo,Texas Rangers,
1903,2021,Topps,Series 1,In the Name Relics,ITN-JM,Jeff McNeil,New York Mets,
1904,2021,Topps,Series 1,In the Name Relics,ITN-JR,J.T. Realmuto,Philadelphia Phillies,
1905,2021,Topps,Series 1,In the Name Relics,ITN-JS,Jorge Soler,Kansas City Royals,
1906,2021,Topps,Series 1,In the Name Relics,ITN-JV,Joey Votto,Cincinnati Reds,
1907,2021,Topps,Series 1,In the Name Relics,ITN-KF,Kyle Freeland,Colorado Rockies,
1908,2021,Topps,Series 1,In the Name Relics,ITN-KH,Keston Hiura,Milwaukee Brewers,
1909,2021,Topps,Series 1,In the Name Relics,ITN-KW,Kolten Wong,St. Louis Cardinals,
1910,2021,Topps,Series 1,In the Name Relics,ITN-MB,Michael Brantley,Houston Astros,
1911,2021,Topps,Series 1,In the Name Relics,ITN-MC,Michael Chavis,Boston Red Sox,
1912,2021,Topps,Series 1,In the Name Relics,ITN-MCH,Matt Chapman,Oakland Athletics,
1913,2021,Topps,Series 1,In the Name Relics,ITN-MCO,Michael Conforto,New York Mets,
1914,2021,Topps,Series 1,In the Name Relics,ITN-MG,Mitch Garver,Minnesota Twins,
1915,2021,Topps,Series 1,In the Name Relics,ITN-MK,Max Kepler,Minnesota Twins,
1916,2021,Topps,Series 1,In the Name Relics,ITN-MM,Max Muncy,Los Angeles Dodgers,
1917,2021,Topps,Series 1,In the Name Relics,ITN-MO,Matt Olson,Oakland Athletics,
1918,2021,Topps,Series 1,In the Name Relics,ITN-MS,Mike Soroka,Atlanta Braves,
1919,2021,Topps,Series 1,In the Name Relics,ITN-MSC,Max Scherzer,Washington Nationals,
1920,2021,Topps,Series 1,In the Name Relics,ITN-MT,Mike Trout,Los Angeles Angels,
1921,2021,Topps,Series 1,In the Name Relics,ITN-NA,Nolan Arenado,Colorado Rockies,
1922,2021,Topps,Series 1,In the Name Relics,ITN-NS,Nick Senzel,Cincinnati Reds,
1923,2021,Topps,Series 1,In the Name Relics,ITN-NSY,Noah Syndergaard,New York Mets,
1924,2021,Topps,Series 1,In the Name Relics,ITN-OA,Ozzie Albies,Atlanta Braves,
1925,2021,Topps,Series 1,In the Name Relics,ITN-PD,Paul DeJong,St. Louis Cardinals,
1926,2021,Topps,Series 1,In the Name Relics,ITN-RA,Ronald Acuña Jr.,Atlanta Braves,
1927,2021,Topps,Series 1,In the Name Relics,ITN-RD,Rafael Devers,Boston Red Sox,
1928,2021,Topps,Series 1,In the Name Relics,ITN-SD,Sean Doolittle,Washington Nationals,
1929,2021,Topps,Series 1,In the Name Relics,ITN-SG,Sonny Gray,Cincinnati Reds,
1930,2021,Topps,Series 1,In the Name Relics,ITN-SM,Sean Murphy,Oakland Athletics,
1931,2021,Topps,Series 1,In the Name Relics,ITN-SS,Shin-Soo Choo,Texas Rangers,
1932,2021,Topps,Series 1,In the Name Relics,ITN-SST,Stephen Strasburg,Washington Nationals,
1933,2021,Topps,Series 1,In the Name Relics,ITN-TM,Trey Mancini,Baltimore Orioles,
1934,2021,Topps,Series 1,In the Name Relics,ITN-TS,Trevor Story,Colorado Rockies,
1935,2021,Topps,Series 1,In the Name Relics,ITN-TT,Trea Turner,Washington Nationals,
1936,2021,Topps,Series 1,In the Name Relics,ITN-WM,Whit Merrifield,Kansas City Royals,
1937,2021,Topps,Series 1,In the Name Relics,ITN-XB,Xander Bogaerts,Boston Red Sox,
1938,2021,Topps,Series 1,In the Name Relics,ITN-YA,Yordan Alvarez,Houston Astros,
1939,2021,Topps,Series 1,In the Name Relics,ITN-YG,Yuli Gurriel,Houston Astros,
1940,2021,Topps,Series 1,In the Name Relics,ITN-YM,Yadier Molina,St. Louis Cardinals,
1941,2021,Topps,Series 1,In the Name Relics,ITN-ZG,Zac Gallen,Arizona Diamondbacks,
1942,2021,Topps,Series 1,Major League Material,MLM-AB,Alex Bregman,Houston Astros,
1943,2021,Topps,Series 1,Major League Material,MLM-AJ,Aaron Judge,New York Yankees,
1944,2021,Topps,Series 1,Major League Material,MLM-AN,Aaron Nola,Philadelphia Phillies,
1945,2021,Topps,Series 1,Major League Material,MLM-AR,Amed Rosario,New York Mets,
1946,2021,Topps,Series 1,Major League Material,MLM-BB,Bo Bichette,Toronto Blue Jays,
1947,2021,Topps,Series 1,Major League Material,MLM-BL,Brandon Lowe,Tampa Bay Rays,
1948,2021,Topps,Series 1,Major League Material,MLM-BS,Blake Snell,Tampa Bay Rays,
1949,2021,Topps,Series 1,Major League Material,MLM-CC,Carlos Correa,Houston Astros,
1950,2021,Topps,Series 1,Major League Material,MLM-CM,Casey Mize,Detroit Tigers,
1951,2021,Topps,Series 1,Major League Material,MLM-CS,Corey Seager,Los Angeles Dodgers,
1952,2021,Topps,Series 1,Major League Material,MLM-DS,Dansby Swanson,Atlanta Braves,
1953,2021,Topps,Series 1,Major League Material,MLM-EW,Evan White,Seattle Mariners,
1954,2021,Topps,Series 1,Major League Material,MLM-FT,Fernando Tatis Jr.,San Diego Padres,
1955,2021,Topps,Series 1,Major League Material,MLM-GT,Gleyber Torres,New York Yankees,
1956,2021,Topps,Series 1,Major League Material,MLM-JAL,Jose Altuve,Houston Astros,
1957,2021,Topps,Series 1,Major League Material,MLM-JB,Javier Báez,Chicago Cubs,
1958,2021,Topps,Series 1,Major League Material,MLM-JBE,Josh Bell,Pittsburgh Pirates,
1959,2021,Topps,Series 1,Major League Material,MLM-JF,Jack Flaherty,St. Louis Cardinals,
1960,2021,Topps,Series 1,Major League Material,MLM-JL,Jesus Luzardo,Oakland Athletics,
1961,2021,Topps,Series 1,Major League Material,MLM-JS,Juan Soto,Washington Nationals,
1962,2021,Topps,Series 1,Major League Material,MLM-KB,Kris Bryant,Chicago Cubs,
1963,2021,Topps,Series 1,Major League Material,MLM-KH,Keston Hiura,Milwaukee Brewers,
1964,2021,Topps,Series 1,Major League Material,MLM-KL,Kyle Lewis,Seattle Mariners,
1965,2021,Topps,Series 1,Major League Material,MLM-LR,Luis Robert,Chicago White Sox,
1966,2021,Topps,Series 1,Major League Material,MLM-MC,Miguel Cabrera,Detroit Tigers,
1967,2021,Topps,Series 1,Major League Material,MLM-MO,Matt Olson,Oakland Athletics,
1968,2021,Topps,Series 1,Major League Material,MLM-MS,Miguel Sano,Minnesota Twins,
1969,2021,Topps,Series 1,Major League Material,MLM-MT,Mike Trout,Los Angeles Angels,
1970,2021,Topps,Series 1,Major League Material,MLM-NA,Nolan Arenado,Colorado Rockies,
1971,2021,Topps,Series 1,Major League Material,MLM-OA,Ozzie Albies,Atlanta Braves,
1972,2021,Topps,Series 1,Major League Material,MLM-PA,Pete Alonso,New York Mets,
1973,2021,Topps,Series 1,Major League Material,MLM-PD,Paul DeJong,St. Louis Cardinals,
1974,2021,Topps,Series 1,Major League Material,MLM-RA,Ronald Acuña Jr.,Atlanta Braves,
1975,2021,Topps,Series 1,Major League Material,MLM-RD,Rafael Devers,Boston Red Sox,
1976,2021,Topps,Series 1,Major League Material,MLM-RH,Rhys Hoskins,Philadelphia Phillies,
1977,2021,Topps,Series 1,Major League Material,MLM-SA,Shogo Akiyama,Cincinnati Reds,
1978,2021,Topps,Series 1,Major League Material,MLM-TS,Trevor Story,Colorado Rockies™,
1979,2021,Topps,Series 1,Major League Material,MLM-VG,Vladimir Guerrero Jr.,Toronto Blue Jays,
1980,2021,Topps,Series 1,Major League Material,MLM-WB,Walker Buehler,Los Angeles Dodgers,
1981,2021,Topps,Series 1,Major League Material,MLM-WC,Willson Contreras,Chicago Cubs,
1982,2021,Topps,Series 1,Major League Material,MLM-XB,Xander Bogaerts,Boston Red Sox,
1983,2021,Topps,Series 1,Major League Material,MLM-YM,Yoan Moncada,Chicago White Sox,
1984,2021,Topps,Series 1,Postseason Performance Relics,PPR-AB,Alex Bregman,Houston Astros,/99
1985,2021,Topps,Series 1,Postseason Performance Relics,PPR-AJ,Aaron Judge,New York Yankees,/99
1986,2021,Topps,Series 1,Postseason Performance Relics,PPR-BL,Brandon Lowe,Tampa Bay Rays,/99
1987,2021,Topps,Series 1,Postseason Performance Relics,PPR-BS,Blake Snell,Tampa Bay Rays,/99
1988,2021,Topps,Series 1,Postseason Performance Relics,PPR-CB,Cody Bellinger,Los Angeles Dodgers,/99
1989,2021,Topps,Series 1,Postseason Performance Relics,PPR-CK,Clayton Kershaw,Los Angeles Dodgers,/99
1990,2021,Topps,Series 1,Postseason Performance Relics,PPR-CS,Corey Seager,Los Angeles Dodgers,/99
1991,2021,Topps,Series 1,Postseason Performance Relics,PPR-DL,DJ LeMahieu,New York Yankees,/99
1992,2021,Topps,Series 1,Postseason Performance Relics,PPR-EH,Eric Hosmer,San Diego Padres,/99
1993,2021,Topps,Series 1,Postseason Performance Relics,PPR-FF,Freddie Freeman,Atlanta Braves,/99
1994,2021,Topps,Series 1,Postseason Performance Relics,PPR-FT,Fernando Tatis Jr.,San Diego Padres,/99
1995,2021,Topps,Series 1,Postseason Performance Relics,PPR-GS,George Springer,Houston Astros,/99
1996,2021,Topps,Series 1,Postseason Performance Relics,PPR-GT,Gleyber Torres,New York Yankees,/99
1997,2021,Topps,Series 1,Postseason Performance Relics,PPR-IA,Ian Anderson,Atlanta Braves,/99
1998,2021,Topps,Series 1,Postseason Performance Relics,PPR-JA,Jose Altuve,Houston Astros,/99
1999,2021,Topps,Series 1,Postseason Performance Relics,PPR-LG,Lucas Giolito,Chicago White Sox,/99
2000,2021,Topps,Series 1,Postseason Performance Relics,PPR-LV,Luke Voit,New York Yankees,/99
2001,2021,Topps,Series 1,Postseason Performance Relics,PPR-MF,Max Fried,Atlanta Braves,/99
2002,2021,Topps,Series 1,Postseason Performance Relics,PPR-MM,Manny Machado,San Diego Padres,/99
2003,2021,Topps,Series 1,Postseason Performance Relics,PPR-MMU,Max Muncy,Los Angeles Dodgers,/99
2004,2021,Topps,Series 1,Postseason Performance Relics,PPR-MO,Matt Olson,Oakland Athletics,/99
2005,2021,Topps,Series 1,Postseason Performance Relics,PPR-MS,Marcus Semien,Oakland Athletics,/99
2006,2021,Topps,Series 1,Postseason Performance Relics,PPR-OA,Ozzie Albies,Atlanta Braves,/99
2007,2021,Topps,Series 1,Postseason Performance Relics,PPR-PG,Paul Goldschmidt,St. Louis Cardinals,/99
2008,2021,Topps,Series 1,Postseason Performance Relics,PPR-RA,Ronald Acuña Jr.,Atlanta Braves,/99
2009,2021,Topps,Series 1,Postseason Performance Relics,PPR-SM,Sean Murphy,Oakland Athletics,/99
2010,2021,Topps,Series 1,Postseason Performance Relics,PPR-TB,Trevor Bauer,Cincinnati Reds,/99
2011,2021,Topps,Series 1,Postseason Performance Relics,PPR-TG,Tyler Glasnow,Tampa Bay Rays,/99
2012,2021,Topps,Series 1,Postseason Performance Relics,PPR-WB,Walker Buehler,Los Angeles Dodgers,/99
2013,2021,Topps,Series 1,Postseason Performance Relics,PPR-YM,Yadier Molina,St. Louis Cardinals,/99
2014,2021,Topps,Series 1,World Series Champion Relics,WCR-AP,A.J. Pollock,Los Angeles Dodgers,/99
2015,2021,Topps,Series 1,World Series Champion Relics,WCR-BG,Brusdar Graterol,Los Angeles Dodgers,/99
2016,2021,Topps,Series 1,World Series Champion Relics,WCR-CB,Cody Bellinger,Los Angeles Dodgers,/99
2017,2021,Topps,Series 1,World Series Champion Relics,WCR-CK,Clayton Kershaw,Los Angeles Dodgers,/99
2018,2021,Topps,Series 1,World Series Champion Relics,WCR-CS,Corey Seager,Los Angeles Dodgers,/99
2019,2021,Topps,Series 1,World Series Champion Relics,WCR-CT,Chris Taylor,Los Angeles Dodgers,/99
2020,2021,Topps,Series 1,World Series Champion Relics,WCR-DM,Dustin May,Los Angeles Dodgers,/99
2021,2021,Topps,Series 1,World Series Champion Relics,WCR-JP,Joc Pederson,Los Angeles Dodgers,/99
2022,2021,Topps,Series 1,World Series Champion Relics,WCR-JU,Julio Urias,Los Angeles Dodgers,/99
2023,2021,Topps,Series 1,World Series Champion Relics,WCR-KJ,Kenley Jansen,Los Angeles Dodgers,/99
2024,2021,Topps,Series 1,World Series Champion Relics,WCR-MB,Mookie Betts,Los Angeles Dodgers,/99
2025,2021,Topps,Series 1,World Series Champion Relics,WCR-MM,Max Muncy,Los Angeles Dodgers,/99
2026,2021,Topps,Series 1,World Series Champion Relics,WCR-TG,Tony Gonsolin,Los Angeles Dodgers,/99
2027,2021,Topps,Series 1,World Series Champion Relics,WCR-WB,Walker Buehler,Los Angeles Dodgers,/99
2028,2021,Topps,Series 1,World Series Champion Relics,WCR-WS,Will Smith,Los Angeles Dodgers,/99
2029,2022,Topps,Series 1,Base,1,Shohei Ohtani,Los Angeles Angels,
2030,2022,Topps,Series 1,Base,2,Craig Kimbrel,Chicago White Sox,
2031,2022,Topps,Series 1,Base,3,Huascar Ynoa,Atlanta Braves,
2032,2022,Topps,Series 1,Base,4,Travis d'Arnaud,Atlanta Braves,
2033,2022,Topps,Series 1,Base,5,Rougned Odor,New York Yankees,
2034,2022,Topps,Series 1,Base,6,Jazz Chisholm Jr.,Miami Marlins,#NAME?
2035,2022,Topps,Series 1,Base,7,Bobby Dalbec,Boston Red Sox,#NAME?
2036,2022,Topps,Series 1,Base,8,Xander Bogaerts,Boston Red Sox,
2037,2022,Topps,Series 1,Base,9,Elieser Hernandez,Miami Marlins,
2038,2022,Topps,Series 1,Base,10,Archie Bradley,Philadelphia Phillies,
2039,2022,Topps,Series 1,Base,11,Jesus Luzardo,Miami Marlins,
2040,2022,Topps,Series 1,Base,12,Gavin Sheets,Chicago White Sox,RC
2041,2022,Topps,Series 1,Base,13,Freddy Peralta,Milwaukee Brewers,
2042,2022,Topps,Series 1,Base,14,Amed Rosario,Cleveland Guardians,
2043,2022,Topps,Series 1,Base,15,Jose Iglesias,Boston Red Sox,
2044,2022,Topps,Series 1,Base,16,Tommy Pham,San Diego Padres,
2045,2022,Topps,Series 1,Base,17,Gregory Soto,Detroit Tigers,
2046,2022,Topps,Series 1,Base,18,Emmanuel Rivera,Kansas City Royals,RC
2047,2022,Topps,Series 1,Base,19,Brian Anderson,Miami Marlins,
2048,2022,Topps,Series 1,Base,20,Jake Cousins,Milwaukee Brewers,RC
2049,2022,Topps,Series 1,Base,21,Shane Bieber,Cleveland Guardians,
2050,2022,Topps,Series 1,Base,22,Bryan De La Cruz,Miami Marlins,RC
2051,2022,Topps,Series 1,Base,23,Gio Urshela,New York Yankees,
2052,2022,Topps,Series 1,Base,24,Trevor Rogers,Miami Marlins,#NAME?
2053,2022,Topps,Series 1,Base,25,Vidal Brujan,Tampa Bay Rays,RC
2054,2022,Topps,Series 1,Base,26,Devin Williams,Milwaukee Brewers,
2055,2022,Topps,Series 1,Base,27,Mike Trout,Los Angeles Angels,
2056,2022,Topps,Series 1,Base,28,Cesar Hernandez,Chicago White Sox,
2057,2022,Topps,Series 1,Base,29,Jose Berrios,Toronto Blue Jays,
2058,2022,Topps,Series 1,Base,30,Kyle Muller,Atlanta Braves,RC
2059,2022,Topps,Series 1,Base,31,Matt Manning,Detroit Tigers,RC
2060,2022,Topps,Series 1,Base,32,Taylor Rogers,Minnesota Twins,
2061,2022,Topps,Series 1,Base,33,Danny Jansen,Toronto Blue Jays,
2062,2022,Topps,Series 1,Base,34,Adam Wainwright,St. Louis Cardinals,
2063,2022,Topps,Series 1,Base,35,Gerrit Cole,New York Yankees,
2064,2022,Topps,Series 1,Base,36,Jorge Alfaro,Miami Marlins,
2065,2022,Topps,Series 1,Base,37,Michael Conforto,New York Mets,
2066,2022,Topps,Series 1,Base,38,Mason Thompson,Washington Nationals,RC
2067,2022,Topps,Series 1,Base,39,Andrew Miller,St. Louis Cardinals,
2068,2022,Topps,Series 1,Base,40,David Price,Los Angeles Dodgers,
